sampling_period,patch,date,time,treatment,divers,observer,quad_id,transect,heading,quadrat,shoot_count,distance_patch,above_ground,below_ground,shoot_bag_num,percent_total_n,percent_total_c,total_grunt_nh4_rate,mean_sand_depth,sd_sand_depth,original_cuke_density,final_cuke_density,true_seagrass_area,total_reef_area,log_original_cuke_density,log_final_cuke_density,prop_dd,lat,lon,total_cuke_excretion,patch_size,grunt_pee_m2,cuke_pee_m2,log_grunt_pee_m2,log_cuke_pee_m2,scale_log_og_cukes,scale_log_cukes_final,scale_log_grunt_pee_m2,scale_log_cuke_pee_m2,scale_distance,scale_sand,scale_seagrass_area,scale_reef_area,scale_patch_size,cont_treatment,scale_cont_treatment,mean_blade_height,sd_blade_height,n_blade_height,se_blade_height,shoot_count_offset,above_ground_offset,below_ground_offset,mean_height_offset,sd_height_offset,percent_total_n_offset,observer_offset,shoot_prop,height_prop,above_prop,below_prop,percent_total_n_prop
2,57,2019-08-12,11:00:00,dd,"RM, RG",RM,3_2,3,210,2,220,2.7,NA,NA,T3Q2,0.017929999999999998,0.37787,0,12.75,3.476108935769035,0.2082495130220506,0.2082495130220506,33.613523981008306,5.959556844076021,-1.569018336367448,-1.5335862224094654,1,24.84283598,-76.26262103,109.2,39.573080825084325,0,3.24869240314399,-0.5491178347774962,1.2056187998749037,-0.04201814706681332,0.5273919987440161,-2.090655220209158,0.6373181250143574,0.48913762127235866,-0.4945890429516334,-0.3636932502274494,-0.6830089016965251,-0.5686462212804553,NA,NA,10.92,2.8560462181134256,5,1.277262698116562,191,0.783,6.861,8.74,1.903417978269618,0.017920000000000002,NA,1.1518324607329844,1.2494279176201373,NA,NA,1.0005580357142856
2,57,2019-08-12,11:00:00,dd,"RM, RG",RG,3_3,3,210,3,30,4.2,NA,NA,T3Q3,0.01885,0.37805999999999995,0,14.25,1.5545631755148024,0.2082495130220506,0.2082495130220506,33.613523981008306,5.959556844076021,-1.569018336367448,-1.5335862224094654,1,24.84283598,-76.26262103,109.2,39.573080825084325,0,3.24869240314399,-0.5491178347774962,1.2056187998749037,-0.04201814706681332,0.5273919987440161,-2.090655220209158,0.6373181250143574,1.3639752695640353,-0.2863017327878512,-0.3636932502274494,-0.6830089016965251,-0.5686462212804553,NA,NA,9.219999999999999,1.3845576911057191,5,0.6191930232165087,64,0.149,1.942,6.12,1.25777581468241,0.01866,NA,0.46875,1.506535947712418,NA,NA,1.010182207931404
2,Josh,2019-08-12,12:30:00,half,"HW, RG",RG,1_1,1,120,1,164,0.2,NA,NA,T1Q1,0.01818,0.37788,863.0213333531733,26,4.08248290463863,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,0.1,24.844133,-76.24934703,123.6,70.19449187596497,18.285666463798734,2.6188325683029454,2.9372089826587944,0.9965665206786463,0.7127032143385307,0.5383653451167046,-0.3405715834556932,0.5019448571136771,-0.9689251258804356,1.3452821968284425,-0.0740333922525334,-0.278159992672537,-0.18845202640313402,-0.5,0,18.12,4.220426518730068,5,1.887432117984644,290,0.942,3.266,9.98,2.01544039852336,0.01712,NA,0.5655172413793104,1.8156312625250501,NA,NA,1.0619158878504673
2,Josh,2019-08-12,12:30:00,half,"HW, RG",HW,1_2,1,120,2,349,3.3,NA,NA,T1Q2,0.016659999999999998,0.36991999999999997,863.0213333531733,19.25,3.947573094109004,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,0.1,24.844133,-76.24934703,123.6,70.19449187596497,18.285666463798734,2.6188325683029454,2.9372089826587944,0.9965665206786463,0.7127032143385307,0.5383653451167046,-0.3405715834556932,0.5019448571136771,0.8390726805890291,0.40798930109142273,-0.0740333922525334,-0.278159992672537,-0.18845202640313402,-0.5,0,8.44,1.4467204291085407,5,0.6469930447848725,236,0.808,4.612,9.56,1.335290230624039,0.01595,NA,1.478813559322034,0.8828451882845187,NA,NA,1.044514106583072
2,Josh,2019-08-12,12:30:00,half,"HW, RG",HW,1_3,1,120,3,149,4.8,NA,NA,T1Q3,0.01538,0.36534999999999995,863.0213333531733,18.5,7.118052168020874,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,0.1,24.844133,-76.24934703,123.6,70.19449187596497,18.285666463798734,2.6188325683029454,2.9372089826587944,0.9965665206786463,0.7127032143385307,0.5383653451167046,-0.3405715834556932,0.5019448571136771,1.7139103288807056,0.3038456460095316,-0.0740333922525334,-0.278159992672537,-0.18845202640313402,-0.5,0,8.24,1.0261578825892244,5,0.4589117562233507,137,0.352,3.725,6.28,1.0663020210053062,0.01547,NA,1.0875912408759123,1.3121019108280254,NA,NA,0.9941822882999354
2,Josh,2019-08-12,12:30:00,half,"HW, RG",RG,2_1,2,30,1,196,0,0.859,3.389,T2Q1,0.01818,0.37788,863.0213333531733,26,4.08248290463863,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,0.1,24.844133,-76.24934703,123.6,70.19449187596497,18.285666463798734,2.6188325683029454,2.9372089826587944,0.9965665206786463,0.7127032143385307,0.5383653451167046,-0.3405715834556932,0.5019448571136771,-1.0855701456526592,1.3452821968284425,-0.0740333922525334,-0.278159992672537,-0.18845202640313402,-0.5,0,13,3.014133374620307,5,1.347961423780369,203,0.686,3.069,8.92,1.4184498581197713,0.01712,NA,0.9655172413793104,1.4573991031390134,1.2521865889212827,1.1042684913652656,1.0619158878504673
2,Josh,2019-08-12,12:30:00,half,"HW, RG",HW,2_2,2,30,2,272,2.1,0.808,5.999,T2Q2,0.016659999999999998,0.36991999999999997,863.0213333531733,19.25,3.947573094109004,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,0.1,24.844133,-76.24934703,123.6,70.19449187596497,18.285666463798734,2.6188325683029454,2.9372089826587944,0.9965665206786463,0.7127032143385307,0.5383653451167046,-0.3405715834556932,0.5019448571136771,0.139202561955688,0.40798930109142273,-0.0740333922525334,-0.278159992672537,-0.18845202640313402,-0.5,0,9.68,1.4446452851824905,5,0.6460650122085236,266,NA,NA,6.2,0.812403840463596,0.01595,NA,1.0225563909774436,1.5612903225806452,NA,NA,1.044514106583072
2,Josh,2019-08-12,12:30:00,half,"HW, RG",RG,2_3,2,30,3,109,3.6,0.409,2.895,T2Q3,0.01538,0.36534999999999995,863.0213333531733,18.5,7.118052168020874,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,0.1,24.844133,-76.24934703,123.6,70.19449187596497,18.285666463798734,2.6188325683029454,2.9372089826587944,0.9965665206786463,0.7127032143385307,0.5383653451167046,-0.3405715834556932,0.5019448571136771,1.0140402102473645,0.3038456460095316,-0.0740333922525334,-0.278159992672537,-0.18845202640313402,-0.5,0,9.92,1.5023315213360866,5,0.671863081289633,106,0.163,1.714,5.9,1.1113055385446435,0.01547,NA,1.028301886792453,1.6813559322033897,2.50920245398773,1.689031505250875,0.9941822882999354
2,Josh,2019-08-12,12:30:00,half,"HW, RG",HW,3_1,3,210,1,235,0.3,NA,NA,T3Q1,0.01818,0.37788,863.0213333531733,26,4.08248290463863,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,0.1,24.844133,-76.24934703,123.6,70.19449187596497,18.285666463798734,2.6188325683029454,2.9372089826587944,0.9965665206786463,0.7127032143385307,0.5383653451167046,-0.3405715834556932,0.5019448571136771,-0.9106026159943238,1.3452821968284425,-0.0740333922525334,-0.278159992672537,-0.18845202640313402,-0.5,0,13.68,1.8846750383023592,5,0.842852300228219,211,1.078,4.905,9.92,0.9731392500562287,0.01712,NA,1.113744075829384,1.379032258064516,NA,NA,1.0619158878504673
2,Josh,2019-08-12,12:30:00,half,"HW, RG",HW,3_2,3,210,2,241,2.4,NA,NA,T3Q2,0.016659999999999998,0.36991999999999997,863.0213333531733,19.25,3.947573094109004,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,0.1,24.844133,-76.24934703,123.6,70.19449187596497,18.285666463798734,2.6188325683029454,2.9372089826587944,0.9965665206786463,0.7127032143385307,0.5383653451167046,-0.3405715834556932,0.5019448571136771,0.3141700916140232,0.40798930109142273,-0.0740333922525334,-0.278159992672537,-0.18845202640313402,-0.5,0,10.94,2.922841083603417,5,1.3071342700732773,287,0.87,5.354,7.14,1.7896927110540513,0.01595,NA,0.8397212543554007,1.5322128851540617,NA,NA,1.044514106583072
2,Josh,2019-08-12,12:30:00,half,"HW, RG",RG,3_3,3,210,3,72,3.9,NA,NA,T3Q3,0.01538,0.36534999999999995,863.0213333531733,18.5,7.118052168020874,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,0.1,24.844133,-76.24934703,123.6,70.19449187596497,18.285666463798734,2.6188325683029454,2.9372089826587944,0.9965665206786463,0.7127032143385307,0.5383653451167046,-0.3405715834556932,0.5019448571136771,1.1890077399056995,0.3038456460095316,-0.0740333922525334,-0.278159992672537,-0.18845202640313402,-0.5,0,12.6,3.5121218657671887,5,1.570668647423765,127,0.748,4.798,7.6,1.3,0.01547,NA,0.5669291338582677,1.6578947368421053,NA,NA,0.9941822882999354
2,Check1,2019-08-13,09:30:00,dd,"HW, RG",RG,1_1,1,120,1,302,0,NA,NA,T1Q1,0.01624,0.35397,13052.581599335603,31.5,13.625955623979797,0.062409806753624474,0.062409806753624474,64.09249135782171,25.21332608461806,-2.774032856441805,-2.6603920094630857,1,24.84155,-76.270767,62.4,89.30581744243977,203.6522738126124,0.9735929853565418,5.319245501461122,0.061776979109693965,-1.3221609688618767,-0.213686676724646,0.8551749291362293,-0.1033846591589842,-1.0855701456526592,2.109002334095644,0.28627231426357364,-0.22551885668062704,0.04883341497352287,NA,NA,26.66,6.956507744551141,5,3.1110448405640185,325,1.851,33.48,13.78,2.6347675419285093,0.01758,NA,0.9292307692307692,1.934687953555878,NA,NA,0.9237770193401594
2,Check1,2019-08-13,09:30:00,dd,"HW, RG",HW,1_2,1,120,2,301,1.2,NA,NA,T1Q2,0.01584,0.36229999999999996,13052.581599335603,16.25,5.909032633745278,0.062409806753624474,0.062409806753624474,64.09249135782171,25.21332608461806,-2.774032856441805,-2.6603920094630857,1,24.84155,-76.270767,62.4,89.30581744243977,203.6522738126124,0.9735929853565418,5.319245501461122,0.061776979109693965,-1.3221609688618767,-0.213686676724646,0.8551749291362293,-0.1033846591589842,-0.38570002701931794,-0.008585319236141645,0.28627231426357364,-0.22551885668062704,0.04883341497352287,NA,NA,21.22,7.638848080699079,5,3.416196715647388,116,1.397,4.634,10.62,3.579385422108103,0.01712,NA,2.5948275862068964,1.9981167608286252,NA,NA,0.9252336448598131
2,Check1,2019-08-13,09:30:00,dd,"HW, RG",HW,1_3,1,120,3,116,2.7,NA,NA,T1Q3,0.01616,0.36146,13052.581599335603,16.125,4.905354217587146,0.062409806753624474,0.062409806753624474,64.09249135782171,25.21332608461806,-2.774032856441805,-2.6603920094630857,1,24.84155,-76.270767,62.4,89.30581744243977,203.6522738126124,0.9735929853565418,5.319245501461122,0.061776979109693965,-1.3221609688618767,-0.213686676724646,0.8551749291362293,-0.1033846591589842,0.48913762127235866,-0.025942595083123493,0.28627231426357364,-0.22551885668062704,0.04883341497352287,NA,NA,11.18,2.8101601377857457,5,1.2567418191498205,103,0.407,1.876,8.28,1.5056560032092323,0.015780000000000002,NA,1.1262135922330097,1.3502415458937198,NA,NA,1.024081115335868
2,Check1,2019-08-13,09:30:00,dd,"HW, RG",RG,2_1,2,30,1,329,0,1.665,8.468,T2Q1,0.01624,0.35397,13052.581599335603,31.5,13.625955623979797,0.062409806753624474,0.062409806753624474,64.09249135782171,25.21332608461806,-2.774032856441805,-2.6603920094630857,1,24.84155,-76.270767,62.4,89.30581744243977,203.6522738126124,0.9735929853565418,5.319245501461122,0.061776979109693965,-1.3221609688618767,-0.213686676724646,0.8551749291362293,-0.1033846591589842,-1.0855701456526592,2.109002334095644,0.28627231426357364,-0.22551885668062704,0.04883341497352287,NA,NA,15.200000000000001,3.484967718645325,5,1.5585249436566615,378,2.151,16.661,14.94,2.7564469884254987,0.01758,NA,0.8703703703703703,1.0174029451137885,0.7740585774058578,0.5082528059540243,0.9237770193401594
2,Check1,2019-08-13,09:30:00,dd,"HW, RG",HW,2_2,2,30,2,333,2,0.867,8.787,T2Q2,0.01584,0.36229999999999996,13052.581599335603,16.25,5.909032633745278,0.062409806753624474,0.062409806753624474,64.09249135782171,25.21332608461806,-2.774032856441805,-2.6603920094630857,1,24.84155,-76.270767,62.4,89.30581744243977,203.6522738126124,0.9735929853565418,5.319245501461122,0.061776979109693965,-1.3221609688618767,-0.213686676724646,0.8551749291362293,-0.1033846591589842,0.08088005206957619,-0.008585319236141645,0.28627231426357364,-0.22551885668062704,0.04883341497352287,NA,NA,13.719999999999999,3.9378928375464963,5,1.7610792145727003,258,1.219,6.172,10.44,2.7906988372090598,0.01712,NA,1.2906976744186047,1.314176245210728,0.7112387202625102,1.4236876215165264,0.9252336448598131
2,Check1,2019-08-13,09:30:00,dd,"HW, RG",HW,2_3,2,30,3,140,3.5,0.554,3.496,T2Q3,0.01616,0.36146,13052.581599335603,16.125,4.905354217587146,0.062409806753624474,0.062409806753624474,64.09249135782171,25.21332608461806,-2.774032856441805,-2.6603920094630857,1,24.84155,-76.270767,62.4,89.30581744243977,203.6522738126124,0.9735929853565418,5.319245501461122,0.061776979109693965,-1.3221609688618767,-0.213686676724646,0.8551749291362293,-0.1033846591589842,0.9557177003612527,-0.025942595083123493,0.28627231426357364,-0.22551885668062704,0.04883341497352287,NA,NA,10.56,0.9864076236526153,5,0.4411349000022554,100,0.533,6.611,9.94,1.9539703170723957,0.015780000000000002,NA,1.4,1.062374245472837,1.0393996247654784,0.5288156103463924,1.024081115335868
2,Check1,2019-08-13,09:30:00,dd,"HW, RG",RG,3_1,3,210,1,278,0.5,NA,NA,T3Q1,0.01624,0.35397,13052.581599335603,31.5,13.625955623979797,0.062409806753624474,0.062409806753624474,64.09249135782171,25.21332608461806,-2.774032856441805,-2.6603920094630857,1,24.84155,-76.270767,62.4,89.30581744243977,203.6522738126124,0.9735929853565418,5.319245501461122,0.061776979109693965,-1.3221609688618767,-0.213686676724646,0.8551749291362293,-0.1033846591589842,-0.7939575962221003,2.109002334095644,0.28627231426357364,-0.22551885668062704,0.04883341497352287,NA,NA,19.56,2.5085852586667254,5,1.1218734331465383,348,3.24,27.752,19.84,4.334512660034574,0.01758,NA,0.7988505747126436,0.9858870967741935,NA,NA,0.9237770193401594
2,Check1,2019-08-13,09:30:00,dd,"HW, RG",HW,3_2,3,210,2,284,2.3,NA,NA,T3Q2,0.01584,0.36229999999999996,13052.581599335603,16.25,5.909032633745278,0.062409806753624474,0.062409806753624474,64.09249135782171,25.21332608461806,-2.774032856441805,-2.6603920094630857,1,24.84155,-76.270767,62.4,89.30581744243977,203.6522738126124,0.9735929853565418,5.319245501461122,0.061776979109693965,-1.3221609688618767,-0.213686676724646,0.8551749291362293,-0.1033846591589842,0.2558475817279114,-0.008585319236141645,0.28627231426357364,-0.22551885668062704,0.04883341497352287,NA,NA,18.36,3.4004411478512604,5,1.520723512016566,299,1.95,6.389,10.7,2.33452350598575,0.01712,NA,0.9498327759197325,1.7158878504672899,NA,NA,0.9252336448598131
2,Check1,2019-08-13,09:30:00,dd,"HW, RG",HW,3_3,3,210,3,156,3.8,NA,NA,T3Q3,0.01616,0.36146,13052.581599335603,16.125,4.905354217587146,0.062409806753624474,0.062409806753624474,64.09249135782171,25.21332608461806,-2.774032856441805,-2.6603920094630857,1,24.84155,-76.270767,62.4,89.30581744243977,203.6522738126124,0.9735929853565418,5.319245501461122,0.061776979109693965,-1.3221609688618767,-0.213686676724646,0.8551749291362293,-0.1033846591589842,1.1306852300195878,-0.025942595083123493,0.28627231426357364,-0.22551885668062704,0.04883341497352287,NA,NA,14.56,2.8754130138121035,5,1.285923792454281,170,0.563,14.662,8.02,1.3349157276772194,0.015780000000000002,NA,0.9176470588235294,1.8154613466334166,NA,NA,1.024081115335868
2,Angel2,2019-08-13,11:00:00,ft,"HW, RG",RG,1_1,1,120,1,183,0,NA,NA,T1Q1,0.018500000000000003,0.3795,180.47017341344818,16.25,2.6299556396765835,0.24092738036796618,0.24092738036796618,24.90376972030433,4.7380426558457245,-1.423259717173365,-1.3925604305202781,0,24.82399,-76.247659,72,29.641812376150053,7.246701019175775,2.8911285644155944,2.0572163848720115,1.0923462528105798,0.11282799542162038,0.6201419723960283,-0.7823146346660564,0.5639676936366848,-1.0855701456526592,-0.008585319236141645,-0.5494292128225319,-0.7120333786173518,-0.691952446646073,NA,NA,10.040000000000001,2.3415806627148252,5,1.0471867073258712,185,0.929,5.534,9.6,1.3874436925511608,0.01713,NA,0.9891891891891892,1.0458333333333334,NA,NA,1.079976649153532
2,Angel2,2019-08-13,11:00:00,ft,"HW, RG",HW,1_2,1,120,2,198,1.3,NA,NA,T1Q2,0.018779999999999998,0.37683999999999995,180.47017341344818,17.375,2.6259918760981216,0.24092738036796618,0.24092738036796618,24.90376972030433,4.7380426558457245,-1.423259717173365,-1.3925604305202781,0,24.82399,-76.247659,72,29.641812376150053,7.246701019175775,2.8911285644155944,2.0572163848720115,1.0923462528105798,0.11282799542162038,0.6201419723960283,-0.7823146346660564,0.5639676936366848,-0.3273775171332061,0.147630163386695,-0.5494292128225319,-0.7120333786173518,-0.691952446646073,NA,NA,9.86,2.3049945770001283,5,1.030824912388132,144,0.307,4.095,8.42,0.9391485505499121,0.0168,NA,1.375,1.171021377672209,NA,NA,1.1178571428571429
2,Angel2,2019-08-13,11:00:00,ft,"HW, RG",HW,1_3,1,120,3,76,2.8,NA,NA,T1Q3,0.018269999999999998,0.37627000000000005,180.47017341344818,13.375,1.3149778198382918,0.24092738036796618,0.24092738036796618,24.90376972030433,4.7380426558457245,-1.423259717173365,-1.3925604305202781,0,24.82399,-76.247659,72,29.641812376150053,7.246701019175775,2.8911285644155944,2.0572163848720115,1.0923462528105798,0.11282799542162038,0.6201419723960283,-0.7823146346660564,0.5639676936366848,0.5474601311584703,-0.4078026637167242,-0.5494292128225319,-0.7120333786173518,-0.691952446646073,NA,NA,10.32,1.748427865254955,5,0.7819207120929843,63,0.196,2.465,6.64,1.6364595931461308,0.01768,NA,1.2063492063492063,1.5542168674698795,NA,NA,1.0333710407239818
2,Angel2,2019-08-13,11:00:00,ft,"HW, RG",RG,2_1,2,30,1,142,0.3,0.625,5.356,T2Q1,0.018500000000000003,0.3795,180.47017341344818,16.25,2.6299556396765835,0.24092738036796618,0.24092738036796618,24.90376972030433,4.7380426558457245,-1.423259717173365,-1.3925604305202781,0,24.82399,-76.247659,72,29.641812376150053,7.246701019175775,2.8911285644155944,2.0572163848720115,1.0923462528105798,0.11282799542162038,0.6201419723960283,-0.7823146346660564,0.5639676936366848,-0.9106026159943238,-0.008585319236141645,-0.5494292128225319,-0.7120333786173518,-0.691952446646073,NA,NA,10.86,2.507588482985197,5,1.1214276615100949,142,1.369,5.848,8.48,1.4481022063376603,0.01713,NA,1,1.2806603773584904,0.4565376186997809,0.9158686730506156,1.079976649153532
2,Angel2,2019-08-13,11:00:00,ft,"HW, RG",HW,2_2,2,30,2,187,1.3,0.304,2.733,T2Q2,0.018779999999999998,0.37683999999999995,180.47017341344818,17.375,2.6259918760981216,0.24092738036796618,0.24092738036796618,24.90376972030433,4.7380426558457245,-1.423259717173365,-1.3925604305202781,0,24.82399,-76.247659,72,29.641812376150053,7.246701019175775,2.8911285644155944,2.0572163848720115,1.0923462528105798,0.11282799542162038,0.6201419723960283,-0.7823146346660564,0.5639676936366848,-0.3273775171332061,0.147630163386695,-0.5494292128225319,-0.7120333786173518,-0.691952446646073,NA,NA,9.44,1.180254209905646,5,0.527825728815866,151,0.322,1.999,7.88,0.8043631020876085,0.0168,NA,1.2384105960264902,1.1979695431472082,0.9440993788819876,1.3671835917958979,1.1178571428571429
2,Angel2,2019-08-13,11:00:00,ft,"HW, RG",HW,2_3,2,30,3,92,2.8,0.129,0.751,T2Q3,0.018269999999999998,0.37627000000000005,180.47017341344818,13.375,1.3149778198382918,0.24092738036796618,0.24092738036796618,24.90376972030433,4.7380426558457245,-1.423259717173365,-1.3925604305202781,0,24.82399,-76.247659,72,29.641812376150053,7.246701019175775,2.8911285644155944,2.0572163848720115,1.0923462528105798,0.11282799542162038,0.6201419723960283,-0.7823146346660564,0.5639676936366848,0.5474601311584703,-0.4078026637167242,-0.5494292128225319,-0.7120333786173518,-0.691952446646073,NA,NA,9.36,1.5142654985173507,5,0.6772001181334806,41,0.106,0.132,6.6000000000000005,0.7382411530116699,0.01768,NA,2.2439024390243905,1.418181818181818,1.2169811320754718,5.6893939393939394,1.0333710407239818
2,Angel2,2019-08-13,11:00:00,ft,"HW, RG",RG,3_1,3,210,1,171,0.2,NA,NA,T3Q1,0.018500000000000003,0.3795,180.47017341344818,16.25,2.6299556396765835,0.24092738036796618,0.24092738036796618,24.90376972030433,4.7380426558457245,-1.423259717173365,-1.3925604305202781,0,24.82399,-76.247659,72,29.641812376150053,7.246701019175775,2.8911285644155944,2.0572163848720115,1.0923462528105798,0.11282799542162038,0.6201419723960283,-0.7823146346660564,0.5639676936366848,-0.9689251258804356,-0.008585319236141645,-0.5494292128225319,-0.7120333786173518,-0.691952446646073,NA,NA,12.42,2.7635122579789657,5,1.2358802530989805,228,1.411,4.007,11.32,2.3134389985474004,0.01713,NA,0.75,1.0971731448763251,NA,NA,1.079976649153532
2,Angel2,2019-08-13,11:00:00,ft,"HW, RG",HW,3_2,3,210,2,180,0.9,NA,NA,T3Q2,0.018779999999999998,0.37683999999999995,180.47017341344818,17.375,2.6259918760981216,0.24092738036796618,0.24092738036796618,24.90376972030433,4.7380426558457245,-1.423259717173365,-1.3925604305202781,0,24.82399,-76.247659,72,29.641812376150053,7.246701019175775,2.8911285644155944,2.0572163848720115,1.0923462528105798,0.11282799542162038,0.6201419723960283,-0.7823146346660564,0.5639676936366848,-0.5606675566776532,0.147630163386695,-0.5494292128225319,-0.7120333786173518,-0.691952446646073,NA,NA,9.24,1.2116104984688771,5,0.5418486873657627,202,0.605,4.948,9.48,1.9967473550752484,0.0168,NA,0.8910891089108911,0.9746835443037974,NA,NA,1.1178571428571429
2,Angel2,2019-08-13,11:00:00,ft,"HW, RG",RG,3_3,3,210,3,68,2.4,NA,NA,T3Q3,0.018269999999999998,0.37627000000000005,180.47017341344818,13.375,1.3149778198382918,0.24092738036796618,0.24092738036796618,24.90376972030433,4.7380426558457245,-1.423259717173365,-1.3925604305202781,0,24.82399,-76.247659,72,29.641812376150053,7.246701019175775,2.8911285644155944,2.0572163848720115,1.0923462528105798,0.11282799542162038,0.6201419723960283,-0.7823146346660564,0.5639676936366848,0.3141700916140232,-0.4078026637167242,-0.5494292128225319,-0.7120333786173518,-0.691952446646073,NA,NA,8.02,1.5221695043588281,5,0.6807348970047004,58,0.191,0.98,7.06,0.6387487769068524,0.01768,NA,1.1724137931034482,1.1359773371104815,NA,NA,1.0333710407239818
2,Biscuit,2019-08-13,12:30:00,zero,"HW, RG",RG,1_1,1,120,1,208,0.2,NA,NA,T1Q1,0.01914,0.35712000000000005,2869.759674949267,24,4.760952285695233,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,0.5,24.851367,-76.26735002,0,54.20896939181501,71.07864957733247,0,4.271878406429819,-2.4064789070070094,0.24345243520571044,-1.680969312513574,0.3294123972012005,-1.701721049478948,-0.9689251258804356,1.067565783276733,-0.21951666382198423,-0.4958908407137878,-0.38692762377048406,-1,-1.2236643728386054,21.64,4.830424411995285,5,2.1602314690791813,124,1.092,3.957,13.08,2.9166761904606417,0.02023,RM,1.6774193548387097,1.654434250764526,NA,NA,0.9461196243203164
2,Biscuit,2019-08-13,12:30:00,zero,"HW, RG",HW,1_2,1,120,2,201,2.8,NA,NA,T1Q2,0.01737,0.35409,2869.759674949267,14.625,5.1214418542698175,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,0.5,24.851367,-76.26735002,0,54.20896939181501,71.07864957733247,0,4.271878406429819,-2.4064789070070094,0.24345243520571044,-1.680969312513574,0.3294123972012005,-1.701721049478948,0.5474601311584703,-0.23422990524690568,-0.21951666382198423,-0.4958908407137878,-0.38692762377048406,-1,-1.2236643728386054,18.5,3.915992849840254,5,1.7512852423291867,126,0.625,2.492,10.36,2.500599928017275,0.01728,RG,1.5952380952380953,1.7857142857142858,NA,NA,1.0052083333333333
2,Biscuit,2019-08-13,12:30:00,zero,"HW, RG",HW,1_3,1,120,3,59,4.5,NA,NA,T1Q3,0.01737,0.35104,2869.759674949267,4,0.816496580927726,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,0.5,24.851367,-76.26735002,0,54.20896939181501,71.07864957733247,0,4.271878406429819,-2.4064789070070094,0.24345243520571044,-1.680969312513574,0.3294123972012005,-1.701721049478948,1.5389427992223703,-1.7095983522403628,-0.21951666382198423,-0.4958908407137878,-0.38692762377048406,-1,-1.2236643728386054,11.32,1.6068602926203635,5,0.7186097689288672,121,0.268,4.229,8.26,1.1653325705565771,0.01787,RG,0.48760330578512395,1.3704600484261502,NA,NA,0.9720201454952434
2,Biscuit,2019-08-13,12:30:00,zero,"HW, RG",RG,2_1,2,30,1,177,0.1,0.721,4.539,T2Q1,0.01914,0.35712000000000005,2869.759674949267,24,4.760952285695233,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,0.5,24.851367,-76.26735002,0,54.20896939181501,71.07864957733247,0,4.271878406429819,-2.4064789070070094,0.24345243520571044,-1.680969312513574,0.3294123972012005,-1.701721049478948,-1.0272476357665472,1.067565783276733,-0.21951666382198423,-0.4958908407137878,-0.38692762377048406,-1,-1.2236643728386054,11.879999999999999,2.0054924582256595,5,0.8968834929911463,254,0.569,5.903,12.14,2.2063544592834576,0.02023,RM,0.6968503937007874,0.9785831960461284,1.2671353251318103,0.7689310520074538,0.9461196243203164
2,Biscuit,2019-08-13,12:30:00,zero,"HW, RG",HW,2_2,2,30,2,194,0.9,0.279,6.636,T2Q2,0.01737,0.35409,2869.759674949267,14.625,5.1214418542698175,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,0.5,24.851367,-76.26735002,0,54.20896939181501,71.07864957733247,0,4.271878406429819,-2.4064789070070094,0.24345243520571044,-1.680969312513574,0.3294123972012005,-1.701721049478948,-0.5606675566776532,-0.23422990524690568,-0.21951666382198423,-0.4958908407137878,-0.38692762377048406,-1,-1.2236643728386054,10.08,3.563285001231308,5,1.5935494971917252,144,0.211,4.158,5.859999999999999,1.0382677881933928,0.01728,RG,1.3472222222222223,1.7201365187713313,1.322274881516588,1.5959595959595958,1.0052083333333333
